university_id,university,country_code,field_category,field_category_en,field_category_it,source
1871,Iniciativa Universidad del Atlantico,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1872,Universidad de Zaragoza,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1872,Universidad de Zaragoza,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1872,Universidad de Zaragoza,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1872,Universidad de Zaragoza,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1872,Universidad de Zaragoza,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1872,Universidad de Zaragoza,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1872,Universidad de Zaragoza,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1872,Universidad de Zaragoza,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1872,Universidad de Zaragoza,ES,LAW,Law,Giurisprudenza,ETER
1872,Universidad de Zaragoza,ES,MED,Medicine & Health,Medicina e Salute,ETER
1872,Universidad de Zaragoza,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1872,Universidad de Zaragoza,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1873,Universidad Antonio de Nebrija,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1874,Universitat Oberta de Catalunya,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1875,Universidad Politécnica de Cataluna,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1876,Universidad Pontificia Comillas,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1877,Universidad Politécnica de Cartagena,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1877,Universidad Politécnica de Cartagena,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1877,Universidad Politécnica de Cartagena,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1877,Universidad Politécnica de Cartagena,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1877,Universidad Politécnica de Cartagena,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1877,Universidad Politécnica de Cartagena,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1877,Universidad Politécnica de Cartagena,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1877,Universidad Politécnica de Cartagena,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1877,Universidad Politécnica de Cartagena,ES,LAW,Law,Giurisprudenza,ETER
1877,Universidad Politécnica de Cartagena,ES,MED,Medicine & Health,Medicina e Salute,ETER
1877,Universidad Politécnica de Cartagena,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1877,Universidad Politécnica de Cartagena,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1878,Universitat Pompeu Fabra,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1878,Universitat Pompeu Fabra,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1878,Universitat Pompeu Fabra,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1878,Universitat Pompeu Fabra,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1878,Universitat Pompeu Fabra,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1878,Universitat Pompeu Fabra,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1878,Universitat Pompeu Fabra,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1878,Universitat Pompeu Fabra,ES,LAW,Law,Giurisprudenza,ETER
1878,Universitat Pompeu Fabra,ES,MED,Medicine & Health,Medicina e Salute,ETER
1878,Universitat Pompeu Fabra,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1878,Universitat Pompeu Fabra,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1879,Universidad Politécnica de Madrid,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1880,Universidad Pablo de Olavide,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1880,Universidad Pablo de Olavide,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1880,Universidad Pablo de Olavide,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1880,Universidad Pablo de Olavide,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1880,Universidad Pablo de Olavide,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1880,Universidad Pablo de Olavide,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1880,Universidad Pablo de Olavide,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1880,Universidad Pablo de Olavide,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1880,Universidad Pablo de Olavide,ES,LAW,Law,Giurisprudenza,ETER
1880,Universidad Pablo de Olavide,ES,MED,Medicine & Health,Medicina e Salute,ETER
1880,Universidad Pablo de Olavide,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1880,Universidad Pablo de Olavide,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1881,Universidad Pontificia de Salamanca,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1882,Universidad Politécnica de Valencia,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1883,Universidad Rey Juan Carlos,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1883,Universidad Rey Juan Carlos,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1883,Universidad Rey Juan Carlos,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1883,Universidad Rey Juan Carlos,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1883,Universidad Rey Juan Carlos,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1883,Universidad Rey Juan Carlos,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1883,Universidad Rey Juan Carlos,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1883,Universidad Rey Juan Carlos,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1883,Universidad Rey Juan Carlos,ES,LAW,Law,Giurisprudenza,ETER
1883,Universidad Rey Juan Carlos,ES,MED,Medicine & Health,Medicina e Salute,ETER
1883,Universidad Rey Juan Carlos,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1883,Universidad Rey Juan Carlos,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1884,Universitat Ramon Llull,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1884,Universitat Ramon Llull,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1884,Universitat Ramon Llull,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1884,Universitat Ramon Llull,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1884,Universitat Ramon Llull,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1884,Universitat Ramon Llull,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1884,Universitat Ramon Llull,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1884,Universitat Ramon Llull,ES,LAW,Law,Giurisprudenza,ETER
1884,Universitat Ramon Llull,ES,MED,Medicine & Health,Medicina e Salute,ETER
1884,Universitat Ramon Llull,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1884,Universitat Ramon Llull,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1885,Universitat Rovira I Virgili Tarragona,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,LAW,Law,Giurisprudenza,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,MED,Medicine & Health,Medicina e Salute,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1885,Universitat Rovira I Virgili Tarragona,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1886,Universidad de Salamanca,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1886,Universidad de Salamanca,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1886,Universidad de Salamanca,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1886,Universidad de Salamanca,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1886,Universidad de Salamanca,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1886,Universidad de Salamanca,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1886,Universidad de Salamanca,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1886,Universidad de Salamanca,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1886,Universidad de Salamanca,ES,LAW,Law,Giurisprudenza,ETER
1886,Universidad de Salamanca,ES,MED,Medicine & Health,Medicina e Salute,ETER
1886,Universidad de Salamanca,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1886,Universidad de Salamanca,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1887,Universidade de Santiago de Compostela,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1887,Universidade de Santiago de Compostela,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1887,Universidade de Santiago de Compostela,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1887,Universidade de Santiago de Compostela,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1887,Universidade de Santiago de Compostela,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1887,Universidade de Santiago de Compostela,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1887,Universidade de Santiago de Compostela,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1887,Universidade de Santiago de Compostela,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1887,Universidade de Santiago de Compostela,ES,LAW,Law,Giurisprudenza,ETER
1887,Universidade de Santiago de Compostela,ES,MED,Medicine & Health,Medicina e Salute,ETER
1887,Universidade de Santiago de Compostela,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1887,Universidade de Santiago de Compostela,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1888,Universidad de Sevilla,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1889,Universidad de Valladolid,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1889,Universidad de Valladolid,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1889,Universidad de Valladolid,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1889,Universidad de Valladolid,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1889,Universidad de Valladolid,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1889,Universidad de Valladolid,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1889,Universidad de Valladolid,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1889,Universidad de Valladolid,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1889,Universidad de Valladolid,ES,LAW,Law,Giurisprudenza,ETER
1889,Universidad de Valladolid,ES,MED,Medicine & Health,Medicina e Salute,ETER
1889,Universidad de Valladolid,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1889,Universidad de Valladolid,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1890,Universidad de Valencia,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1890,Universidad de Valencia,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1890,Universidad de Valencia,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1890,Universidad de Valencia,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1890,Universidad de Valencia,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1890,Universidad de Valencia,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1890,Universidad de Valencia,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1890,Universidad de Valencia,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1890,Universidad de Valencia,ES,LAW,Law,Giurisprudenza,ETER
1890,Universidad de Valencia,ES,MED,Medicine & Health,Medicina e Salute,ETER
1890,Universidad de Valencia,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1890,Universidad de Valencia,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1891,Universitat de Vic,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1892,Universidade de Vigo,ES,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1892,Universidade de Vigo,ES,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1892,Universidade de Vigo,ES,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1892,Universidade de Vigo,ES,BUS,"Business, Economics & Management",Economia e Management,ETER
1892,Universidade de Vigo,ES,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1892,Universidade de Vigo,ES,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1892,Universidade de Vigo,ES,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1892,Universidade de Vigo,ES,ICT,Computer Science & IT,Informatica e IT,ETER
1892,Universidade de Vigo,ES,LAW,Law,Giurisprudenza,ETER
1892,Universidade de Vigo,ES,MED,Medicine & Health,Medicina e Salute,ETER
1892,Universidade de Vigo,ES,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1892,Universidade de Vigo,ES,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1893,Centro Universitario Villanueva,ES,COMP,Comprehensive (multi-field),Generalista (multidisciplinare),name-heuristic
1894,Blekinge Institute of Technology,SE,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1894,Blekinge Institute of Technology,SE,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1894,Blekinge Institute of Technology,SE,BUS,"Business, Economics & Management",Economia e Management,ETER
1894,Blekinge Institute of Technology,SE,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1894,Blekinge Institute of Technology,SE,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1894,Blekinge Institute of Technology,SE,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1894,Blekinge Institute of Technology,SE,ICT,Computer Science & IT,Informatica e IT,ETER
1894,Blekinge Institute of Technology,SE,LAW,Law,Giurisprudenza,ETER
1894,Blekinge Institute of Technology,SE,MED,Medicine & Health,Medicina e Salute,ETER
1894,Blekinge Institute of Technology,SE,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1894,Blekinge Institute of Technology,SE,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1895,Chalmers University of Technology,SE,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
1895,Chalmers University of Technology,SE,ARC,Architecture & Urban Planning,Architettura e Urbanistica,ETER
1895,Chalmers University of Technology,SE,ART,"Arts, Design & Music","Arte, Design e Musica",ETER
1895,Chalmers University of Technology,SE,BUS,"Business, Economics & Management",Economia e Management,ETER
1895,Chalmers University of Technology,SE,EDU,Education & Sport Sciences,Scienze della Formazione e dello Sport,ETER
1895,Chalmers University of Technology,SE,ENG,Engineering & Technology,Ingegneria e Tecnologia,ETER
1895,Chalmers University of Technology,SE,HUM,Humanities & Languages,Studi Umanistici e Lingue,ETER
1895,Chalmers University of Technology,SE,ICT,Computer Science & IT,Informatica e IT,ETER
1895,Chalmers University of Technology,SE,LAW,Law,Giurisprudenza,ETER
1895,Chalmers University of Technology,SE,MED,Medicine & Health,Medicina e Salute,ETER
1895,Chalmers University of Technology,SE,SCI,Natural Sciences & Mathematics,Scienze Naturali e Matematica,ETER
1895,Chalmers University of Technology,SE,SOC,Social & Political Sciences,Scienze Sociali e Politiche,ETER
1896,Dalarna University College,SE,AGR,"Agriculture, Forestry & Veterinary",Agraria e Veterinaria,ETER
