city,country,country_code,monthly_room_rent_eur,source_url,note
Ružomberok,Slovakia,SK,152,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 295.05/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 253; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Trenčín,Slovakia,SK,263,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 509.31/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 438; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Trnava,Slovakia,SK,208,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 403.94/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 347; room = round(1bed*0.6)"
Zvolen,Slovakia,SK,190,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 368.81/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 317; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
San Marino,San Marino,SM,231,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 447.84/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 385; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Bila Tserkva,Ukraine,UA,68,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 131.45/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 113; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Chernivtsi,Ukraine,UA,86,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 166.90/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 143; room = round(1bed*0.6)"
Dnipro,Ukraine,UA,107,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 207.37/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 178; room = round(1bed*0.6)"
Donetsk,Ukraine,UA,67,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 129.62/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 111; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Ivano-Frankivsk,Ukraine,UA,89,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 173.38/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 149; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Kharkiv,Ukraine,UA,78,https://www.numbeo.com/cost-of-living/in/Kharkiv,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Kherson,Ukraine,UA,58,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 113.32/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 97; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Kryvyy Rih,Ukraine,UA,27,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 52.57/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 45; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Kyiv,Ukraine,UA,193,https://www.numbeo.com/cost-of-living/in/Kiev,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Lviv,Ukraine,UA,134,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 260.24/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 224; room = round(1bed*0.6)"
Odesa,Ukraine,UA,100,https://www.numbeo.com/cost-of-living/in/Odesa,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Poltava,Ukraine,UA,106,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 205.33/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 176; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Sumy,Ukraine,UA,70,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 135.98/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 117; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Ternopil,Ukraine,UA,91,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 176.52/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 152; room = round(1bed*0.6)"
Uzhhorod,Ukraine,UA,104,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 201.83/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 173; room = round(1bed*0.6)"
Vinnytsya,Ukraine,UA,111,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 215.30/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 185; room = round(1bed*0.6)"
Pristina,Kosovo,XK,125,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 243.11/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 209; room = round(1bed*0.6)"
Prizren,Kosovo,XK,184,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 357.22/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 307; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
